"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"137","competitor_sales_B",0.150160837501371,130825666.920763,0.454775019289432,833284.502680019,0.457508590510744,130825666.920763,0.454775019289432,833284.502680019,0.457508590510744,TRUE,0.64491464192,0.890571825406042,0.628953097115084,0.962935704806199,0.0759054398478101,0.142723625615317,0.051754006104915,0.142723625615317,0.130780430919321,0,87079.1149422684,0.001229959054,65481090.2533626,1e-04,"3_167_3",3,167,3,1829,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"138","events",0,0,0,0,0,0,0,0,0,TRUE,0.64491464192,0.890571825406042,0.628953097115084,0.962935704806199,0.0759054398478101,0.142723625615317,0.051754006104915,0.142723625615317,0.130780430919321,0,87079.1149422684,0.001229959054,65481090.2533626,1e-04,"3_167_3",3,167,3,1829,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"139","tv_S",354046.481737664,7492660.29956642,0.0260459190651654,47723.9509526524,0.0262024764215928,7492660.29956642,0.0260459190651654,47723.9509526524,0.0262024764215928,TRUE,0.64491464192,0.890571825406042,0.628953097115084,0.962935704806199,0.0759054398478101,0.142723625615317,0.051754006104915,0.142723625615317,0.130780430919321,0,87079.1149422684,0.001229959054,65481090.2533626,1e-04,"3_167_3",3,167,3,1829,6,2591412.14666667,16505.80985138,27318.8257422587,10813.0158908787,23179.2960822561,0.206047362680601,0.221146934367946,1.40431134800199,2.8913425867839,0.345860087480094,3,FALSE,2.90016232919491,0.0883378404256542,2.14686071303779,3.65316191168573,0.212297306961808
"140","ooh_S",342627.366200569,18890555.4939239,0.0656671809236075,120322.009515439,0.0660618945915613,18890555.4939239,0.0656671809236075,120322.009515439,0.0660618945915613,TRUE,0.64491464192,0.890571825406042,0.628953097115084,0.962935704806199,0.0759054398478101,0.142723625615317,0.051754006104915,0.142723625615317,0.130780430919321,0,87079.1149422684,0.001229959054,65481090.2533626,1e-04,"3_167_3",3,167,3,1829,6,8239693.86666667,52482.1265392781,87284.1768868914,34802.0503476133,141292.077730057,0.655151359349006,0.557557432068632,2.69219422014679,2.29262831843121,0.436180601958313,3,FALSE,2.20022063287487,0.0223688744197117,2.00985457041405,2.39127958814667,0.737009329857532
"141","print_S",75543.916097447,2568980.87039543,0.00893026844339249,16362.9354802257,0.00898394668819493,2568980.87039543,0.00893026844339249,16362.9354802257,0.00898394668819493,TRUE,0.64491464192,0.890571825406042,0.628953097115084,0.962935704806199,0.0759054398478101,0.142723625615317,0.051754006104915,0.142723625615317,0.130780430919321,0,87079.1149422684,0.001229959054,65481090.2533626,1e-04,"3_167_3",3,167,3,1829,6,601634.977777778,3832.06992215145,5575.60818418029,1743.53826202884,13459.9247580038,0.0478369682055284,0.0758238357570707,3.51244236964417,4.26999919433594,0.234192081658113,3,FALSE,2.79828504943431,0.3867581314462,0,6.08765726478179,0.164891990312563
"142","facebook_S",333251.288936057,3531269.14064795,0.0122753663661964,22492.1601315156,0.0123491513957306,3531269.14064795,0.0122753663661964,22492.1601315156,0.0123491513957306,TRUE,0.64491464192,0.890571825406042,0.628953097115084,0.962935704806199,0.0759054398478101,0.142723625615317,0.051754006104915,0.142723625615317,0.130780430919321,0,87079.1149422684,0.001229959054,65481090.2533626,1e-04,"3_167_3",3,167,3,1829,6,334078.021992166,2127.88549039596,2199.72523341373,71.8397430177648,5620.14211833268,0.0265630827769259,0.104225910912792,2.64118635316549,10.5701929135906,0.0946056527231642,3,FALSE,11.6381693713839,0.252575729506616,9.48507985399002,13.7918992450005,0.00016300582633682
"143","search_S",23177.4889213779,1397448.35320025,0.00485779753117978,8900.94492484239,0.00488699688243471,1397448.35320025,0.00485779753117978,8900.94492484239,0.00488699688243471,TRUE,0.64491464192,0.890571825406042,0.628953097115084,0.962935704806199,0.0759054398478101,0.142723625615317,0.051754006104915,0.142723625615317,0.130780430919321,0,87079.1149422684,0.001229959054,65481090.2533626,1e-04,"3_167_3",3,167,3,1829,6,809960,5158.98089171975,5427.48545354112,268.504561821378,10288.5378460898,0.0644012269879381,0.0412458868935583,1.99429656012161,1.72533008197967,0.579599237528267,3,FALSE,2.47048158969685,0.540351164811127,0,7.08265678757496,0.277611948394946
"144","newsletter",425863.775431575,3608533.05352601,0.0125439504926643,22984.2869651338,0.0126193499332974,3608533.05352601,0.0125439504926643,22984.2869651338,0.0126193499332974,TRUE,0.64491464192,0.890571825406042,0.628953097115084,0.962935704806199,0.0759054398478101,0.142723625615317,0.051754006104915,0.142723625615317,0.130780430919321,0,87079.1149422684,0.001229959054,65481090.2533626,1e-04,"3_167_3",3,167,3,1829,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.0799169703371176
"145","(Intercept)",769676.765192153,120839252.135168,0.421073188888276,769676.765192153,0.423574798131814,120839252.135168,0.421073188888276,769676.765192153,0.423574798131814,TRUE,0.504912870542,0.86880206317713,0.870700722246986,0.763419767011075,0.0777659473792787,0.0832515531097072,0.140084460237537,0.0832515531097072,0.20651028881537,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_168_6",3,168,6,1843,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"146","trend",0,0,0,0,0,0,0,0,0,TRUE,0.504912870542,0.86880206317713,0.870700722246986,0.763419767011075,0.0777659473792787,0.0832515531097072,0.140084460237537,0.0832515531097072,0.20651028881537,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_168_6",3,168,6,1843,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"147","season",0.359609141473463,169661.349535831,0.000591197348691218,1080.64553844479,0.000594709670993538,169661.349535831,0.000591197348691218,1080.64553844479,0.000594709670993538,TRUE,0.504912870542,0.86880206317713,0.870700722246986,0.763419767011075,0.0777659473792787,0.0832515531097072,0.140084460237537,0.0832515531097072,0.20651028881537,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_168_6",3,168,6,1843,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"148","holiday",0.538656917549505,-659954.558316439,-0.00229965979995322,-14998.9672344645,-0.00825435404294413,-659954.558316439,-0.00229965979995322,-14998.9672344645,-0.00825435404294413,FALSE,0.504912870542,0.86880206317713,0.870700722246986,0.763419767011075,0.0777659473792787,0.0832515531097072,0.140084460237537,0.0832515531097072,0.20651028881537,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_168_6",3,168,6,1843,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"149","competitor_sales_B",0.143169394771893,124734463.827853,0.43464633817423,794487.030750653,0.437228585930534,124734463.827853,0.43464633817423,794487.030750653,0.437228585930534,TRUE,0.504912870542,0.86880206317713,0.870700722246986,0.763419767011075,0.0777659473792787,0.0832515531097072,0.140084460237537,0.0832515531097072,0.20651028881537,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_168_6",3,168,6,1843,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"150","events",0,0,0,0,0,0,0,0,0,TRUE,0.504912870542,0.86880206317713,0.870700722246986,0.763419767011075,0.0777659473792787,0.0832515531097072,0.140084460237537,0.0832515531097072,0.20651028881537,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_168_6",3,168,6,1843,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"151","tv_S",420077.873036796,10270190.3937809,0.0357872276035089,65415.2254380948,0.035999840663984,10270190.3937809,0.0357872276035089,65415.2254380948,0.035999840663984,TRUE,0.504912870542,0.86880206317713,0.870700722246986,0.763419767011075,0.0777659473792787,0.0832515531097072,0.140084460237537,0.0832515531097072,0.20651028881537,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_168_6",3,168,6,1843,3,2591412.14666667,16505.80985138,24481.6735803607,7975.8637289807,42382.9358972612,0.206047362680601,0.267222039432916,2.56775864249506,3.96316363917312,0.25232367145169,4,FALSE,3.44766022717695,0.14809057659473,2.03774866057562,4.86896959600908,0.187004389517437
"152","ooh_S",366757.493612712,18350009.0012332,0.0639419449371876,116879.038224415,0.064321826071218,18350009.0012332,0.0639419449371876,116879.038224415,0.064321826071218,TRUE,0.504912870542,0.86880206317713,0.870700722246986,0.763419767011075,0.0777659473792787,0.0832515531097072,0.140084460237537,0.0832515531097072,0.20651028881537,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_168_6",3,168,6,1843,3,8239693.86666667,52482.1265392781,87039.1595369464,34557.0329976683,137473.341387249,0.655151359349006,0.47745237828222,2.61943161324385,2.22702557864041,0.449029418247856,4,FALSE,2.16466193869954,0.0188610744046551,1.98544864818472,2.34603788989835,0.725778348566623
"153","print_S",82716.8913095921,1878993.9826196,0.00654749159882671,11968.1145389783,0.00658639045521996,1878993.9826196,0.00654749159882671,11968.1145389783,0.00658639045521996,TRUE,0.504912870542,0.86880206317713,0.870700722246986,0.763419767011075,0.0777659473792787,0.0832515531097072,0.140084460237537,0.0832515531097072,0.20651028881537,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_168_6",3,168,6,1843,3,601634.977777778,3832.06992215145,4352.27531009021,520.20538793876,4638.71284759472,0.0478369682055284,0.0488899022185447,1.21049796632896,3.12314618003082,0.320189943843785,4,FALSE,3.01040963974991,0.123093382268002,1.83779386908242,4.19111417415634,0.00942336513660047
"154","facebook_S",370003.593101931,3937673.50063827,0.0137211105532163,25080.7229340017,0.0138026281085899,3937673.50063827,0.0137211105532163,25080.7229340017,0.0138026281085899,TRUE,0.504912870542,0.86880206317713,0.870700722246986,0.763419767011075,0.0777659473792787,0.0832515531097072,0.140084460237537,0.0832515531097072,0.20651028881537,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_168_6",3,168,6,1843,3,334078.021992166,2127.88549039596,2249.47171345113,121.586223055163,4813.32880296139,0.0265630827769259,0.102455076597089,2.26202435454631,11.7866882626915,0.084841473509171,4,FALSE,11.7275366424286,0.324225838875249,8.64119215256869,14.8397971140727,0.000289958877474304
"155","search_S",71351.7718259226,3996304.33610745,0.0139254139763339,25454.1677459073,0.0140081453048597,3996304.33610745,0.0139254139763339,25454.1677459073,0.0140081453048597,TRUE,0.504912870542,0.86880206317713,0.870700722246986,0.763419767011075,0.0777659473792787,0.0832515531097072,0.140084460237537,0.0832515531097072,0.20651028881537,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_168_6",3,168,6,1843,3,809960,5158.98089171975,5202.73345935942,43.7525676396726,29988.2206105578,0.0644012269879381,0.103980603469231,5.81281870198229,4.9339527089084,0.202677256754908,4,FALSE,3.61621761173691,0.468755131406784,0,8.09725404089082,0.0839506274748332
"156","newsletter",325331.786797272,3462618.49135616,0.012065746719683,22054.8948494023,0.0121374297057307,3462618.49135616,0.012065746719683,22054.8948494023,0.0121374297057307,TRUE,0.504912870542,0.86880206317713,0.870700722246986,0.763419767011075,0.0777659473792787,0.0832515531097072,0.140084460237537,0.0832515531097072,0.20651028881537,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_168_6",3,168,6,1843,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.061719233094005
"157","(Intercept)",486220.970330548,76336692.341896,0.268276560354343,486220.970330548,0.270113951505491,76336692.341896,0.268276560354343,486220.970330548,0.270113951505491,TRUE,0.61814625734,0.887289173328062,0.665816221526519,0.966839302452183,0.0735789203595378,0.146714743384169,0.0514414598883958,0.146714743384169,0.131430928636552,0,23589.2593414699,0.0002602713934,65481090.2533626,1e-04,"3_168_7",3,168,7,1844,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"158","trend",0.10336792562642,29704931.5487233,0.1043945790284,189203.385660658,0.105109563876429,29704931.5487233,0.1043945790284,189203.385660658,0.105109563876429,TRUE,0.61814625734,0.887289173328062,0.665816221526519,0.966839302452183,0.0735789203595378,0.146714743384169,0.0514414598883958,0.146714743384169,0.131430928636552,0,23589.2593414699,0.0002602713934,65481090.2533626,1e-04,"3_168_7",3,168,7,1844,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"159","season",0.360456790630328,170061.265120005,0.000597660834603169,1083.192771465,0.00060175413566323,170061.265120005,0.000597660834603169,1083.192771465,0.00060175413566323,TRUE,0.61814625734,0.887289173328062,0.665816221526519,0.966839302452183,0.0735789203595378,0.146714743384169,0.0514414598883958,0.146714743384169,0.131430928636552,0,23589.2593414699,0.0002602713934,65481090.2533626,1e-04,"3_168_7",3,168,7,1844,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"160","holiday",0.615145221130514,-753666.90649498,-0.00264867600526624,-17128.7933294314,-0.00951568593923091,-753666.90649498,-0.00264867600526624,-17128.7933294314,-0.00951568593923091,FALSE,0.61814625734,0.887289173328062,0.665816221526519,0.966839302452183,0.0735789203595378,0.146714743384169,0.0514414598883958,0.146714743384169,0.131430928636552,0,23589.2593414699,0.0002602713934,65481090.2533626,1e-04,"3_168_7",3,168,7,1844,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"161","competitor_sales_B",0.168724420833358,146998946.254159,0.516610956892805,936299.020727126,0.520149157917627,146998946.254159,0.516610956892805,936299.020727126,0.520149157917627,TRUE,0.61814625734,0.887289173328062,0.665816221526519,0.966839302452183,0.0735789203595378,0.146714743384169,0.0514414598883958,0.146714743384169,0.131430928636552,0,23589.2593414699,0.0002602713934,65481090.2533626,1e-04,"3_168_7",3,168,7,1844,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"162","events",0,0,0,0,0,0,0,0,0,TRUE,0.61814625734,0.887289173328062,0.665816221526519,0.966839302452183,0.0735789203595378,0.146714743384169,0.0514414598883958,0.146714743384169,0.131430928636552,0,23589.2593414699,0.0002602713934,65481090.2533626,1e-04,"3_168_7",3,168,7,1844,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"163","tv_S",375969.794371637,6491269.49456506,0.0228128230200933,41345.6655704781,0.0229690650678312,6491269.49456506,0.0228128230200933,41345.6655704781,0.0229690650678312,TRUE,0.61814625734,0.887289173328062,0.665816221526519,0.966839302452183,0.0735789203595378,0.146714743384169,0.0514414598883958,0.146714743384169,0.131430928636552,0,23589.2593414699,0.0002602713934,65481090.2533626,1e-04,"3_168_7",3,168,7,1844,7,2591412.14666667,16505.80985138,23776.6950395669,7270.88518818685,17816.5618636654,0.206047362680601,0.20229708011399,1.07941155411867,2.50491590190112,0.399214999290412,3,FALSE,2.90016232919491,0.0883378404256542,2.14686071303779,3.65316191168573,0.123870423124701
"164","ooh_S",336133.486066207,18626358.1133545,0.0654602018148542,118639.22365194,0.0659085301943749,18626358.1133545,0.0654602018148542,118639.22365194,0.0659085301943749,TRUE,0.61814625734,0.887289173328062,0.665816221526519,0.966839302452183,0.0735789203595378,0.146714743384169,0.0514414598883958,0.146714743384169,0.131430928636552,0,23589.2593414699,0.0002602713934,65481090.2533626,1e-04,"3_168_7",3,168,7,1844,7,8239693.86666667,52482.1265392781,86345.3846526085,33863.2581133303,139280.85165109,0.655151359349006,0.580480884770541,2.65387210533191,2.26056433828284,0.442367413775807,3,FALSE,2.20022063287487,0.0223688744197117,2.00985457041405,2.39127958814667,0.738664082831896
"165","print_S",100379.629416098,2807060.46669985,0.00986509244257082,17879.3660299354,0.00993265717329237,2807060.46669985,0.00986509244257082,17879.3660299354,0.00993265717329237,TRUE,0.61814625734,0.887289173328062,0.665816221526519,0.966839302452183,0.0735789203595378,0.146714743384169,0.0514414598883958,0.146714743384169,0.131430928636552,0,23589.2593414699,0.0002602713934,65481090.2533626,1e-04,"3_168_7",3,168,7,1844,7,601634.977777778,3832.06992215145,5006.27286771043,1174.20294555898,11055.5907165653,0.0478369682055284,0.0874805978387196,2.88501800362722,4.66572019643559,0.214329183469673,3,FALSE,2.79828504943431,0.3867581314462,0,6.08765726478179,0.0749642152370489
"166","facebook_S",355770.977030084,3669736.08911526,0.0128968670922582,23374.1152172946,0.0129851960519018,3669736.08911526,0.0128968670922582,23374.1152172946,0.0129851960519018,TRUE,0.61814625734,0.887289173328062,0.665816221526519,0.966839302452183,0.0735789203595378,0.146714743384169,0.0514414598883958,0.146714743384169,0.131430928636552,0,23589.2593414699,0.0002602713934,65481090.2533626,1e-04,"3_168_7",3,168,7,1844,7,334078.021992166,2127.88549039596,2149.125831049,21.2403406530354,5105.71965294007,0.0265630827769259,0.114365440571913,2.39943346387027,10.9846677947623,0.0910359802120566,3,FALSE,11.6381693713839,0.252575729506616,9.48507985399002,13.7918992450005,4.45974614131463e-06
"167","search_S",7784.04218923957,493382.001867738,0.00173393452533928,3142.56052145056,0.00174581001662083,493382.001867738,0.00173393452533928,3142.56052145056,0.00174581001662083,TRUE,0.61814625734,0.887289173328062,0.665816221526519,0.966839302452183,0.0735789203595378,0.146714743384169,0.0514414598883958,0.146714743384169,0.131430928636552,0,23589.2593414699,0.0002602713934,65481090.2533626,1e-04,"3_168_7",3,168,7,1844,7,809960,5158.98089171975,5480.66093482734,321.680043107596,3684.12750405641,0.0644012269879381,0.0153759967048366,0.714119238156028,0.609143663721341,1.64164885815419,3,FALSE,2.47048158969685,0.540351164811127,0,7.08265678757496,0.196332017595324
"168","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.61814625734,0.887289173328062,0.665816221526519,0.966839302452183,0.0735789203595378,0.146714743384169,0.0514414598883958,0.146714743384169,0.131430928636552,0,23589.2593414699,0.0002602713934,65481090.2533626,1e-04,"3_168_7",3,168,7,1844,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0
"169","(Intercept)",769454.461369347,120804350.434988,0.420733920184573,769454.461369347,0.423232496283445,120804350.434988,0.420733920184573,769454.461369347,0.423232496283445,TRUE,0.504912870542,0.868885030520989,0.87203706267546,0.762924855147896,0.077741354559396,0.0828202229096576,0.14023090789281,0.0828202229096576,0.20732870794808,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_171_3",3,171,3,1873,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"170","trend",0,0,0,0,0,0,0,0,0,TRUE,0.504912870542,0.868885030520989,0.87203706267546,0.762924855147896,0.077741354559396,0.0828202229096576,0.14023090789281,0.0828202229096576,0.20732870794808,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_171_3",3,171,3,1873,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"171","season",0.359550494371267,169633.680198884,0.000590795306695693,1080.46930062983,0.000594303811624385,169633.680198884,0.000590795306695693,1080.46930062983,0.000594303811624385,TRUE,0.504912870542,0.868885030520989,0.87203706267546,0.762924855147896,0.077741354559396,0.0828202229096576,0.14023090789281,0.0828202229096576,0.20732870794808,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_171_3",3,171,3,1873,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
