"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_S_alphas","search_S_gammas","search_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","rsq_train","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","iterPar","iterNG","df.int","trial","iterations","solID","coef0","mape.qt10","robynPareto","error_score"
"1",0.762910383164646,0.326077230855012,0.257609845920036,0.755783647991,0.756055029619359,0.348399375885725,0.607758083063658,0.700361872829633,0.386664313441581,1.7443193392356,0.699813043422814,0.14379706102216,0.752833731882651,0.941961785217468,0.000543521286209492,1.52210804252328,0.319164511441879,0.307232495636275,0.947461510763729,0.0523427473795089,0.231258135928374,0,11441.6939026153,7.47402687672298e-05,65481090.2533626,1e-04,0,0.21951699256897,55.5571739673615,9,176,1,1,1759,"1_176_9",FALSE,TRUE,2,8.4491437759187
"2",0.762910383164646,0.326077230855012,0.257609845920036,0.755783647991,0.733914560195683,0.370789633114724,0.620774016763181,0.529988681953999,0.334465312524037,1.63141873463903,0.631249145811646,0.14379706102216,0.752833731882651,0.941961785217468,0.000543521286209492,1.52210804252328,0.319164511441879,0.307232495636275,0.947453753498493,0.0523466114189385,0.239398055111492,0,11441.6939026153,7.47402687672298e-05,65481090.2533626,1e-04,0,0.175381898880005,56.5345380306244,9,179,1,1,1789,"1_179_9",FALSE,TRUE,3,8.1174747160522
"3",0.762910383164646,0.326077230855012,0.257609845920036,0.755783647991,0.462718358045051,0.33782006254555,0.657832524021911,0.700361872829633,0.386664313441581,1.7443193392356,0.699813043422814,0.14379706102216,0.752833731882651,0.941961785217468,0.000543521286209492,1.52210804252328,0.319164511441879,0.307232495636275,0.947302598232549,0.0524218478476937,0.229138795770184,0,11441.6939026153,7.47402687672298e-05,65481090.2533626,1e-04,0,0.160449028015137,57.4192609786987,9,182,1,1,1819,"1_182_9",FALSE,TRUE,2,8.53981069804164
"4",0.727458799132402,0.43490251036636,0.270125611687915,1.22413587749824,0.707391253706575,0.381464068341203,0.536581828367034,0.524187736628208,0.361869662696671,1.54437122879421,0.42876334486496,0.146924610110237,0.787652750442835,0.588771047414342,0.00117043995667618,1.26009853137947,0.313746850715294,0.326310771536747,0.9464643144135,0.0528371529706663,0.220649593373324,0,21436.4135906205,0.000227390739632257,65481090.2533626,1e-04,0,0.146944999694824,47.3959410190582,5,152,1,1,1515,"1_152_5",FALSE,TRUE,3,8.9228287137224
"5",0.78232729543376,0.612568959764027,0.279408639716626,1.26489604588048,0.980404491143126,0.357297894231556,0.51730137649285,0.565428815711112,0.36134684544062,1.71675916079585,0.348941412110468,0.107549234700526,1.24403677035144,0.309564590272159,0.000324419022505107,1.26300725493862,0.32310906644854,0.31933059329833,0.946297656421777,0.0529193307856356,0.206353253394715,0,32169.5825195766,0.000391319628287867,65481090.2533626,1e-04,0,0.16947603225708,56.825266122818,2,180,1,1,1792,"1_180_2",FALSE,TRUE,1,9.65390646832127
"6",0.77448213633283,0.49786155568234,0.297027334815017,0.682085934904104,0.702618168858567,0.355041469891084,0.60720307157712,0.54068565198929,0.360793866796288,1.69277130138124,0.704557746871503,0.104139755621946,0.80419184519628,0.906512635798044,0.00725176108931291,1.53143940999349,0.422711937908152,0.33151354800298,0.946040588504137,0.0530458394258487,0.213532828690967,0,19887.5188393642,0.000203734296982505,65481090.2533626,1e-04,0,0.154416799545288,45.1769330501556,9,144,1,1,1439,"1_144_9",FALSE,TRUE,3,9.2716524742456
"7",1.05275380811197,0.49786155568234,0.297027334815017,0.690725932265756,0.736427285806744,0.355437613985063,0.503378709443808,0.544607856204282,0.348467710040733,1.69277130138124,0.704557746871503,0.104139755621946,0.80419184519628,0.906512635798044,0.00725176108931291,1.53143940999349,0.422711937908152,0.33151354800298,0.945991219148597,0.0530701006259898,0.206872915224697,0,19887.5188393642,0.000203734296982505,65481090.2533626,1e-04,0,0.137755155563354,42.7746341228485,9,138,1,1,1379,"1_138_9",FALSE,TRUE,2,9.62446949902235
"8",0.881259199859081,0.57647367739861,0.236287544199196,0.860215871345103,0.49718909159407,0.382555681072325,0.53704722701017,0.536292718624708,0.361441588320974,1.68670054194162,0.636745598731223,0.13241888004631,0.529414750541256,0.724115201168464,0.0048591738832525,1.67184567100774,0.313355902937887,0.300134844421299,0.945954360090257,0.0530882067586746,0.188103130509564,0,31524.8964982352,0.000381473266629924,65481090.2533626,1e-04,0,0.214199066162109,52.4493849277496,10,167,1,1,1670,"1_167_10",FALSE,TRUE,1,10.7808536139149
"9",1.47334047871579,0.316624562550039,0.297027334815017,0.690725932265756,0.736427285806744,0.355437613985063,0.503378709443808,0.544607856204282,0.348467710040733,1.69277130138124,0.881077589251869,0.113797016044562,0.73851978401098,0.986470988335906,0.0115367379252097,1.66229475012855,0.424195183816948,0.344129686728526,0.945736281822949,0.0531952064052766,0.205717274489699,0,15809.8753372824,0.00014145599203319,65481090.2533626,1e-04,0,0.1250159740448,44.2695729732513,9,141,1,1,1409,"1_141_9",FALSE,TRUE,3,9.68776992343216
"10",0.860449374417504,0.589227897316288,0.243820874389168,0.610180665356717,0.505704546788614,0.363760355686362,0.507920339814112,0.455325616163328,0.381174135317375,1.79236668561795,0.423391665621878,0.154496269115822,0.602233788982125,0.588771047414342,0.0024579441491644,1.40296367572384,0.311645493056303,0.3032052914904,0.945427039518672,0.053346567557537,0.175143660469981,0,36451.4309334283,0.000456716777677816,65481090.2533626,1e-04,0,0.19687008857727,55.5291259288788,5,176,1,1,1755,"1_176_5",FALSE,TRUE,1,11.7533980249895
"11",0.628773668384814,0.626379776616035,0.261962707555863,0.87134481005561,0.727988896242336,0.338017610483631,0.659903783471137,0.640888132310989,0.386372023623246,1.69442323181209,0.546987267433404,0.121389051146356,1.82878823142616,0.514051623791419,0.0143651327432899,1.16092998362878,0.58744608332192,0.330478538075438,0.945091897424592,0.0535101221378875,0.183813216774537,0,32543.0249167432,0.000397023255757967,65481090.2533626,1e-04,0,0.185779094696045,61.0455210208893,2,194,1,1,1932,"1_194_2",FALSE,TRUE,2,11.081455053723
"12",0.710675467210843,0.332282765707587,0.259208863428644,0.798562939320458,0.872525141622994,0.367728840768138,0.540044055633864,0.559446779665621,0.370169541728631,1.66314687625067,0.859039091104754,0.106114165497934,0.681478975038944,0.583424255986753,0.0159516084910367,1.41892864986145,0.447815779637673,0.314416931391815,0.944774038424851,0.0536647817291044,0.176700188132396,0,36163.9550645231,0.000452326126601991,65481090.2533626,1e-04,0,0.200559139251709,53.4574511051178,1,170,1,1,1691,"1_170_1",FALSE,TRUE,3,11.6234825374911
"13",0.595509434910858,0.720398977041193,0.285097918003307,1.08812369167416,0.888442474070047,0.376008915247502,0.703912277724327,0.547946786048747,0.343237444684031,1.69028284466883,0.470407193694994,0.134103074496793,2.22642124211651,0.752441195660095,0.00356592158732587,1.85828018542242,0.327071180139884,0.314366039204085,0.9446627251507,0.0537188377864978,0.171461757637449,0,47700.328764492,0.000628522451496286,65481090.2533626,1e-04,0,0.16917896270752,58.0078599452972,3,184,1,1,1833,"1_184_3",FALSE,TRUE,2,12.0584245376591
"14",0.571770164590164,0.682232432580944,0.295948720218097,0.528235201418017,0.984867981010437,0.350880388175814,0.657858689079529,0.643153773131468,0.365317239182407,1.75136169408106,0.517702623760228,0.122700765163229,1.17513733562135,0.643564010695021,0.00446461303144952,1.13744533028463,0.463777973998801,0.315364714820589,0.944491254304353,0.0538020013508092,0.161051285635414,0,41164.8157644212,0.000528704830997873,65481090.2533626,1e-04,0,0.131746053695679,45.9876720905304,4,147,1,1,1464,"1_147_4",FALSE,TRUE,1,13.0271869605087
"15",0.587671855026318,0.516056609147803,0.275918807248558,0.50257060624369,0.535596073308492,0.389566192408856,0.562178064556907,0.470399059194204,0.355232889119985,1.69758457987765,0.486024482569981,0.113000822933063,0.994495506664215,0.615356804978636,0.00719531999735303,1.57392145326812,0.309860951338775,0.327542802462744,0.943355938994436,0.0540532358224691,0.135845100292867,0,130754.647538845,0.00189702034478834,65481090.2533626,1e-04,0,0.196233034133911,63.2130720615387,8,200,0,1,1998,"1_200_8",FALSE,TRUE,1,16.1669195143182
"16",0.727423957737489,0.686715295054348,0.27025385866196,0.716780991386077,0.828717980805573,0.322770024742732,0.711875393641783,0.620177050935227,0.364222484558622,1.69100461275392,0.695399407875436,0.118255277466802,0.829565934445589,0.928176193678125,0.00638275324231516,1.70842462953602,0.371882500028363,0.335517862165235,0.942923396632662,0.0542592225543404,0.151475941144144,0,132217.553002132,0.00191936346343224,65481090.2533626,1e-04,0,0.14681601524353,46.0015459060669,3,147,0,1,1463,"1_147_3",FALSE,TRUE,3,14.0563387108714
"17",0.727423957737489,0.686715295054348,0.27025385866196,0.716780991386077,0.828717980805573,0.346492032304797,0.694093731493718,0.620177050935227,0.364222484558622,1.69100461275392,0.695399407875436,0.118255277466802,0.82956593444559,0.928176193678125,0.00638275324231516,1.70842462953602,0.371882500028363,0.335517862165235,0.942909768370249,0.0542656999438883,0.149685177488795,0,132217.553002132,0.00191936346343224,65481090.2533626,1e-04,0,0.14468502998352,44.2839119434357,3,141,0,1,1403,"1_141_3",FALSE,TRUE,2,14.2689330675975
"18",0.762910383164646,0.326077230855012,0.257609845920036,0.755783647991,0.756055029619359,0.348399375885725,0.607758083063658,0.700361872829633,0.346557703409096,1.61703718893091,0.833177176891961,0.114318830860603,0.851073232771709,0.835060863618606,0.00525041164476567,1.63632491226889,0.4198446624347,0.343110937406885,0.942812021551883,0.0543121354799879,0.147913474887719,0,122031.442221991,0.00176378985502601,65481090.2533626,1e-04,0,0.151302099227905,60.063276052475,9,191,0,1,1909,"1_191_9",FALSE,TRUE,2,14.4844622921458
